 0.6931550	24.0320700	-1.7638590	-0.0767970	10.3890000	1	0.6950000	334.1744180	-17.9262710
 0.6252231	23.3869390	 1.1278900	-0.0429070	 9.4140000	1	0.6270000	334.3792800	-17.6296530
 0.8969319	24.3333280	 1.4542850	-0.0841880	 9.8790000	1	0.8990000	333.5426630	-17.5066170
 0.6082517	23.2453500	 1.1380230	-0.0983770	 5.2940000	1	0.6100000	333.7105230	-17.9564790
 0.7890431	24.2222610	 0.7842110	-0.0425470	10.0050000	1	0.7910000	334.0602140	-17.3955730
 0.5782821	23.3242990	 0.5092930	-0.0360820	 7.6380000	1	0.5800000	333.5955520	-17.7340320
 0.5902706	23.4310580	 1.0011080	 0.0116260	10.1620000	1	0.5920000	334.1674580	-18.1644580
 0.7196261	23.8986870	 0.3914470	-0.0335710	 6.0000000	1	0.7210000	 36.4748350	 -4.9946100
 0.2100321	21.0567790	-1.2362560	-0.0026740	10.6350000	1	0.2110000	 36.5769350	 -4.3119680
 0.7665897	24.1320260	 0.9058210	-0.1187690	 9.6400000	1	0.7680000	 36.6496210	 -4.4226230
 0.8585126	24.2461150	 0.7280600	 0.0471310	 8.7300000	1	0.8600000	 36.4109240	 -4.9026310
 0.3679039	22.1566210	 0.7889750	-0.0920730	 8.1990000	1	0.3690000	 36.5368080	 -4.1096340
 0.5587460	23.6999830	 0.2851300	 0.1116830	 9.6450000	1	0.5600000	 36.1770630	 -4.7903260
 0.8485090	24.2953290	 1.1511840	-0.0542380	 8.0860000	1	0.8500000	 36.0362260	 -4.8310710
 0.9963899	24.6176720	 1.2733600	-0.1310630	 9.0340000	1	0.9980000	 36.2002120	 -4.1525590
 0.7765941	24.3977680	 0.1352200	 0.0992590	10.3800000	1	0.7780000	 36.9618180	 -4.9437900
 0.5829321	23.2732460	 0.2651560	-0.1046180	11.3380000	1	0.5842000	 36.5523190	 -4.1348000
 0.5837424	23.3357980	 0.2181450	-0.0627640	 9.9290000	1	0.5850000	 36.9694170	 -4.1802520
 0.7965520	24.1289170	 0.6986410	 0.0942530	 7.9660000	1	0.7980000	 36.0396490	 -4.9787210
 0.5887207	23.3964140	-0.0667820	-0.0689220	 9.1700000	1	0.5900000	 36.2598400	 -4.2361870
 0.9134725	24.3439670	-0.0440700	-0.1607380	 9.3970000	1	0.9150000	 36.6778990	 -4.3061900
 0.7685866	24.5461760	-0.3341640	 0.0851590	10.4180000	1	0.7700000	 36.6036500	 -4.3994000
 0.9484544	24.6773440	 0.1826110	 0.0412780	10.2150000	1	0.9500000	 36.9156330	 -4.6311720
 0.5137930	23.5725540	 0.9859640	 0.1029760	 9.8080000	1	0.5150000	 36.7673290	 -4.1752870
 0.7336082	23.9853800	-1.3445500	-0.1168570	11.3820000	1	0.7350000	 36.3019930	 -4.7015840
 0.6377003	24.0121420	-1.6110680	 0.1067440	 9.3140000	1	0.6390000	 36.8686410	 -4.7449340
 0.7655881	24.2442080	 0.1809280	 0.0120600	10.4960000	1	0.7670000	 36.6378130	 -4.1071770
 0.4348605	22.5564930	 0.8283690	-0.0570390	 9.8880000	1	0.4360000	 36.9464480	 -4.2537650
 0.9834068	24.7604730	 0.5948690	-0.0993340	 9.7690000	1	0.9850000	 36.2959580	 -4.6183490
 0.5837427	23.5642760	-0.4428710	-0.0664130	10.6230000	1	0.5850000	 36.9839950	 -4.1760710
 0.7006311	23.8578420	 0.1365560	-0.0115660	10.6380000	1	0.7020000	 36.2033160	 -4.5689500
 0.6620580	24.0726520	 0.4451700	 0.0841120	10.4160000	1	0.6634000	 36.0949080	 -4.3536210
 0.8381384	24.3379040	-1.3137880	-0.0904050	 9.6420000	1	0.8360000	150.4686460	  2.1641060
 0.6218848	23.5813030	-0.2973090	-0.0435850	 7.5420000	1	0.6200000	150.2179560	  2.0412300
 0.3705959	22.4629240	-0.8615690	-0.0140220	10.8090000	1	0.3690000	150.4837070	  1.8794780
 0.4166417	22.5465720	 0.3851520	-0.0497530	10.2350000	1	0.4150000	149.8671660	  2.3210140
 0.3585790	22.4250170	 0.0938950	 0.0605140	 8.3860000	1	0.3570000	150.0920260	  1.7653980
 0.4516913	22.9032570	-1.5876990	 0.0281250	10.2460000	1	0.4500000	150.5944490	  1.8941610
 0.5227724	23.3290870	 1.1402060	 0.0184410	 9.3260000	1	0.5210000	150.4136040	  1.8830520
 0.7340080	24.2118210	-1.3520310	-0.1409400	 8.8340000	1	0.7320000	149.8348880	  2.5088790
 0.7019767	24.2267770	-1.9082780	 0.0405800	 6.0000000	1	0.7000000	150.3049140	  2.4150500
 0.7420200	24.0942120	 0.3576310	-0.2018280	10.9910000	1	0.7400000	149.7020910	  1.7717370
 0.7461304	23.8559110	 0.7890910	-0.0244820	 6.0000000	1	0.7441000	150.1555920	  1.7119270
 0.3495689	22.5101670	-1.7969390	 0.0846470	10.9600000	1	0.3480000	150.1481250	  1.7841810
 0.5918465	23.3861830	 1.5810160	 0.0225250	 9.0970000	1	0.5900000	149.9412010	  2.1410250
 0.5147569	23.7767210	 1.5414330	 0.1557880	 9.5480000	1	0.5130000	150.1522150	  2.5770670
 0.6206313	23.7843060	-0.6770250	-0.0279370	 9.5170000	1	0.6200000	214.4582450	 52.9636110
 0.6436455	23.7864780	-0.2046580	-0.0275140	 9.9800000	1	0.6430000	214.5518100	 52.6583320
 1.0027934	25.0393690	 0.6716530	-0.0164580	 9.4800000	1	1.0020000	214.4516860	 52.4706780
 0.4705851	23.5323830	-2.0692500	 0.1058320	 6.0000000	1	0.4700000	214.5416710	 52.2776860
 0.6106426	23.5599580	-0.8306820	-0.1187420	10.4850000	1	0.6100000	214.4420080	 52.2675530
 0.2634865	21.6664800	-1.0828840	 0.0271240	10.2900000	1	0.2630000	214.7826440	 53.0719480
 0.3583351	22.5156070	-0.3866410	 0.0791610	10.1890000	1	0.3578000	214.6091020	 52.5284680
 0.7426960	24.0961720	-0.4298040	-0.0407370	 9.2990000	1	0.7420000	214.2411880	 52.3794720
 0.4515553	23.2419240	-0.2136240	 0.1913950	11.3400000	1	0.4510000	215.6357960	 52.6469210
 0.9107507	24.6544490	-0.4490290	-0.1457570	 6.0000000	1	0.9100000	215.0569480	 52.2827770
 0.5526041	23.4881300	-0.5739440	 0.0735140	10.7900000	1	0.5520000	215.5287310	 52.2285870
 0.3375336	21.9662140	 1.2315340	-0.0186470	 9.2870000	1	0.3370000	214.1497260	 52.4788740
 0.7506802	23.8089320	 0.6235620	-0.0301920	 8.4590000	1	0.7500000	215.6397800	 52.1851840
 0.9837754	24.9827080	-1.3859380	 0.0094850	 8.8950000	1	0.9830000	214.9621200	 52.5031950
 0.8226956	24.3734930	-0.5565790	-0.1245030	11.1110000	1	0.8220000	215.2832090	 52.9747920
 0.8136949	24.2968090	-0.2688690	-0.1470720	 9.7190000	1	0.8130000	214.8573510	 53.1636940
 0.9507619	24.5959470	 1.1697600	-0.1374440	 9.8820000	1	0.9500000	214.1627830	 53.0932530
 0.8177314	24.2724190	 1.1896510	-0.0829730	 9.1270000	1	0.8170000	214.0759110	 52.2738040
 0.3405186	22.1373450	 0.6123330	-0.0037470	 9.3560000	1	0.3400000	215.6112830	 52.3334480
 0.9607496	24.5866940	 0.2008620	 0.0269760	 6.0000000	1	0.9600000	215.6604480	 52.6486870
 0.8107193	24.2335430	-0.0748160	-0.0149840	10.0320000	1	0.8100000	214.7346650	 52.1874650
 0.7566863	24.0549290	-1.0032540	-0.2463000	 7.4920000	1	0.7560000	214.9140990	 52.5538470
 0.6112425	24.0154910	-0.3605630	 0.0203410	10.5410000	1	0.6130000	333.9879200	-17.6955010
 0.8779595	24.3292320	 1.7424020	-0.1125100	 7.8440000	1	0.8800000	333.7821000	-18.0602750
 0.5483151	23.3369080	 0.6487720	 0.1012080	 8.7060000	1	0.5500000	333.7059330	-17.8275950
 0.8090208	24.3950230	-0.2658320	 0.0027840	 8.9770000	1	0.8110000	333.8560580	-17.2451590
 1.0287875	24.5888300	 1.1031810	-0.1415130	10.7850000	1	1.0310000	334.1861400	-17.8340710
 0.6272290	23.5128390	 0.9535620	-0.0339420	 8.3050000	1	0.6290000	334.1588990	-18.0663560
 0.4224430	22.7263470	 1.2367160	 0.0831470	10.0570000	1	0.4240000	334.0385790	-17.2944110
 0.9338880	24.8158850	 0.8461450	 0.0394290	 8.5280000	1	0.9360000	334.2412510	-17.6870250
 0.7011473	23.9214140	 0.0148910	-0.1076910	 9.4750000	1	0.7030000	333.9008660	-17.8389000
 0.6971534	23.5894620	 0.9764980	-0.1376690	10.9940000	1	0.6990000	334.1738040	-18.1050890
 0.6851689	24.1177290	-0.8659960	-0.0112010	 9.3250000	1	0.6870000	333.5910570	-17.9434870
 0.7670644	24.1983080	 0.6807170	-0.1735710	10.3240000	1	0.7690000	334.0891650	-17.2290270
 0.9318892	24.3988120	 0.3183490	-0.2137130	10.8550000	1	0.9340000	334.3209370	-17.6773820
 0.8639662	24.3984820	 1.3380300	-0.0065600	10.9310000	1	0.8660000	333.9818000	-17.6574780
 0.7490895	23.8301750	 0.9369070	 0.0329300	11.1990000	1	0.7510000	333.7535250	-17.3960420
 0.5143439	22.8807620	 1.5313480	-0.0700640	 9.1010000	1	0.5160000	333.7857250	-17.2610280
 0.4683970	22.6349690	 1.5281240	-0.0628440	 8.0240000	1	0.4700000	333.5596660	-17.3502170
 0.4703894	23.7589540	 0.4482130	 0.1534740	 9.2390000	1	0.4720000	334.2613580	-17.3328140
 0.9588595	24.7730870	-0.7016760	-0.1999870	11.2260000	1	0.9610000	334.3287200	-17.6654950
 0.9278972	24.7597230	 0.0862320	-0.1141890	 8.3570000	1	0.9300000	333.4649020	-17.4048950
 0.8405216	24.2542810	 1.8619940	-0.0130030	 8.6310000	1	0.8420000	 36.3021080	 -4.6023350
 0.6306986	23.7009740	-0.2467960	 0.0014430	10.1110000	1	0.6320000	 36.7377330	 -4.1175670
 0.5627504	23.5066450	-0.1482760	-0.0090660	 9.3160000	1	0.5640000	 36.6298660	 -4.1648010
 0.6156978	24.0707440	-0.0946870	 0.1089580	 9.7240000	1	0.6170000	 36.1035400	 -4.7128000
 0.8285279	24.3615880	 2.2924120	-0.0672450	 8.4200000	1	0.8300000	 36.2735630	 -4.2208180
 0.5647407	23.2851410	 1.2295750	-0.0212390	10.2340000	1	0.5660000	 36.1110400	 -4.9915580
 0.5787449	23.2785950	 0.6507230	-0.0454010	 9.4160000	1	0.5800000	 36.9457910	 -4.0324900
 0.5577426	23.5220280	-0.5943060	 0.0004290	10.9730000	1	0.5590000	 36.1947860	 -4.0004850
 0.8644965	24.2773290	 0.2310910	-0.1416760	11.0430000	1	0.8660000	 36.0230100	 -4.9399060
 0.7356074	24.3002080	-1.4644080	-0.0516960	11.1250000	1	0.7370000	 36.3464210	 -4.6426710
 0.8585067	24.6223550	 0.4144450	 0.0752530	10.3790000	1	0.8600000	 36.4227360	 -4.0045350
 0.2619837	21.1897970	 1.3802550	-0.0103420	 8.9300000	1	0.2630000	 36.1632340	 -4.6342530
 0.5857433	24.0877890	 1.0970630	 0.1479140	 9.8540000	1	0.5870000	 36.9425720	 -4.7172860
 0.7615798	24.0400310	 0.1771220	-0.0569500	 6.0000000	1	0.7630000	 36.1238710	 -4.5703380
 0.4887993	22.8684840	 0.5450380	-0.0684050	 7.4660000	1	0.4900000	 36.0831960	 -4.6700040
 0.8585159	24.4271010	 1.1584790	-0.1366330	 8.9110000	1	0.8600000	 36.5532020	 -4.7733700
 0.6886559	23.6044280	 0.2277700	-0.1075410	 8.8510000	1	0.6900000	 36.6928820	 -4.8624960
 0.5587423	24.1487460	 0.6580040	 0.1330070	 8.4250000	1	0.5600000	 36.1397450	 -4.3189600
 0.3245411	21.9933750	-0.1469180	-0.0396280	10.0980000	1	0.3230000	150.4618590	  2.1063290
 0.4807139	22.6710510	 1.1235070	-0.0540590	11.1530000	1	0.4790000	149.7468120	  2.4895040
 0.1853794	20.7589550	-0.0751130	 0.0012220	 9.2100000	1	0.1840000	150.3697000	  1.8627320
 0.9222341	24.6640610	-0.4338730	 0.0268350	10.2770000	1	0.9200000	150.2846640	  2.1303210
 0.6819538	23.4994190	 0.5408800	-0.1507040	 6.0000000	1	0.6800000	150.4176830	  2.5661610
 0.4757173	22.7153290	-0.0071880	-0.1040000	 8.8380000	1	0.4740000	150.5708300	  2.2406000
 0.9222231	24.3802240	-0.3106840	-0.1384100	 9.1440000	1	0.9200000	149.6273240	  2.5364020
 0.8931958	24.5760000	 1.3243380	-0.0277390	 9.4130000	1	0.8910000	150.1168020	  2.5215390
 0.4286554	23.3968030	 0.9005990	 0.1586260	 9.5340000	1	0.4270000	149.8524190	  2.3281810
 0.6318933	23.6059380	-0.9308610	 0.0784910	10.9770000	1	0.6300000	150.0085060	  2.2158520
 0.6999722	24.4561740	-2.6418110	 0.0057520	10.9410000	1	0.6980000	150.1883390	  2.5728510
 0.7360193	24.3839430	 0.3199160	 0.0988400	 9.7610000	1	0.7340000	150.4257590	  2.1237940
 0.5758336	23.6526010	 0.1722390	 0.0336310	10.2440000	1	0.5740000	150.3496910	  1.8577410
 0.4186432	22.4689500	 1.1432280	-0.0133400	 8.8150000	1	0.4170000	149.6336230	  2.0322410
 0.5117564	22.9072260	 1.2375970	-0.1172790	 7.7380000	1	0.5100000	150.2420760	  2.1831000
 0.5357813	22.9917310	 0.8806420	-0.0555370	 8.6760000	1	0.5340000	150.0606830	  2.4074380
 0.6419044	23.6778780	-0.2105810	-0.1034470	 9.9970000	1	0.6400000	149.8591010	  2.0136260
 0.7350080	24.0009740	 0.8361610	-0.0755470	10.8750000	1	0.7330000	149.7854250	  2.6020000
 0.3515696	22.6849080	-0.6743990	 0.0374490	10.9770000	1	0.3500000	150.0191370	  1.8860250
 0.6098709	23.9276150	 0.1489060	 0.0644170	 9.4180000	1	0.6080000	150.3604620	  2.3177290
 0.3495659	22.2282910	-0.0897360	-0.0749220	 9.2870000	1	0.3480000	150.2620610	  2.6580850
 0.7019805	23.9575220	 0.5094140	-0.0133230	 8.0330000	1	0.7000000	150.4786500	  2.0929120
 0.3552704	22.3872220	 1.2772360	 0.0137570	 8.6570000	1	0.3537000	149.7859620	  2.2040040
 0.9832941	24.6666880	 1.1767870	-0.0355490	10.5950000	1	0.9810000	149.6310420	  2.4912210
 0.8721650	24.4265920	-0.7426210	-0.1963030	 6.0000000	1	0.8700000	149.7072960	  2.7102640
 0.7590425	24.1069560	 1.5125140	-0.0131770	 9.0540000	1	0.7570000	150.2426200	  2.3727300
 0.9262338	24.8112770	 1.1390280	 0.0563980	 8.5570000	1	0.9240000	149.7530250	  1.8489850
 0.6436407	23.6153000	 0.5906530	-0.0629960	 8.4420000	1	0.6430000	214.8232630	 52.6875190
 0.4195678	22.9380580	-0.2579560	 0.0081420	 9.6090000	1	0.4190000	214.2224620	 52.3450540
 0.5155865	23.6210900	 2.1204260	 0.1668710	10.0110000	1	0.5150000	215.4504430	 52.4452810
 0.8907281	24.2239350	-0.7252510	-0.2068870	 8.8760000	1	0.8900000	214.6923450	 53.1321380
 0.8056945	23.9032350	 0.6687730	-0.1612410	 9.8390000	1	0.8050000	215.2772590	 52.7505090
 0.4805673	22.9487580	-0.2070150	-0.0291750	11.2220000	1	0.4800000	215.6268670	 52.6067940
 0.8006958	24.2076720	 0.0873410	 0.1205570	 6.0000000	1	0.8000000	215.2100130	 52.6627180
 0.5806025	23.5165720	-0.4579820	-0.0616990	 9.0150000	1	0.5800000	215.6763160	 52.7246880
 0.7156507	23.9921970	-0.8063480	-0.0643550	10.7260000	1	0.7150000	215.2468940	 53.1788770
 0.8056937	24.3937360	-0.1858370	 0.0890620	11.1640000	1	0.8050000	215.2101320	 52.8340360
 0.7666828	24.2985770	 0.5024590	-0.0027230	10.4000000	1	0.7660000	214.7923040	 52.9593320
 0.6646365	23.5125510	 0.5577240	-0.1751950	 9.0040000	1	0.6640000	215.3065020	 52.9038090
 0.9017353	24.4084390	 0.9021730	-0.1543470	 9.6610000	1	0.9010000	214.4779210	 53.1675850
 0.7456641	23.9195860	 0.9392250	-0.0630820	10.4710000	1	0.7450000	215.5416550	 52.8781300
 0.7186791	23.7236800	-0.6140330	-0.1377540	10.8150000	1	0.7180000	214.3557680	 52.6187650
 0.7366894	23.6915780	 0.7736640	-0.1319750	 9.4570000	1	0.7360000	214.1977290	 52.5924880
 0.5795993	23.2951370	 1.4885100	 0.0019380	 8.8320000	1	0.5790000	215.4393380	 53.0299180
 0.3705304	22.6293700	-0.8925390	 0.0490400	 8.0080000	1	0.3700000	214.8697830	 52.8648480
 0.9607389	24.7187890	 0.3775440	-0.1590490	 6.0000000	1	0.9600000	215.6594800	 53.0669990
 0.8507282	24.1402360	 1.2781610	-0.1445340	10.6200000	1	0.8500000	215.0122680	 52.2708270
 0.6486390	23.9749750	-0.4497890	 0.0565790	 9.1380000	1	0.6480000	214.9738340	 52.7429860
 0.2194607	20.8521220	 0.6989420	-0.0399070	10.6300000	1	0.2190000	215.4584130	 53.1371190
 0.9367535	24.4943840	-0.1918320	-0.1030220	 9.5990000	1	0.9360000	215.3559080	 52.3579730
 0.6476385	23.8985050	 0.3102880	 0.0327060	 8.9310000	1	0.6470000	214.3823250	 53.1679280
 0.4615629	22.9750350	-0.7479120	-0.0461990	10.7770000	1	0.4610000	215.5955010	 52.4788650
 0.6006024	23.8452840	 0.1780650	 0.1057990	10.8730000	1	0.6000000	215.5505900	 53.1842750
 0.6706528	24.0642570	 0.5706700	 0.0541590	10.0780000	1	0.6700000	214.7493040	 52.6675600
 0.7606970	24.0318720	-0.1197970	-0.0413400	10.4320000	1	0.7600000	214.6885070	 52.3231450
 0.2464917	21.5056700	-0.6837720	-0.0004630	10.7230000	1	0.2460000	214.7517830	 52.3851200
 0.4705722	23.0234210	-1.6684010	-0.0782110	10.7880000	1	0.4700000	215.5379190	 52.2191790
 0.1694539	20.2932050	-1.4637430	-0.1431520	11.1330000	1	0.1690000	215.2624450	 52.4954380
 0.4973697	23.1025390	 0.1448230	-0.0259370	 8.9860000	1	0.4990000	334.1380870	-18.0049230
 0.6382243	23.8881380	 0.4885910	 0.0964060	 8.3810000	1	0.6400000	333.4476030	-18.1652650
 0.5073620	23.5591220	 0.8845520	 0.1678940	10.2850000	1	0.5090000	333.5439310	-17.9119440
 0.5353173	22.8718030	 0.9078570	-0.1453570	 9.4400000	1	0.5370000	334.2224490	-17.2360990
 0.5872753	23.6135980	 0.0864350	-0.0057070	10.2300000	1	0.5890000	334.1097750	-18.2320670
 0.7730705	24.0493630	 1.0401350	-0.1404160	 9.1090000	1	0.7750000	333.9856260	-17.9860700
 0.6991552	24.1073250	 0.1693190	 0.0598830	 9.2650000	1	0.7010000	333.7485980	-18.1334040
 0.3705029	22.2122250	 0.2538220	-0.0659480	 9.0470000	1	0.3720000	334.2692130	-17.6776230
 0.7610782	24.0819770	 1.0429960	-0.0172170	10.4610000	1	0.7630000	333.3810590	-17.2888450
 0.6991584	23.7331710	 0.6881690	-0.1220100	10.5540000	1	0.7010000	333.5402090	-18.2267130
 0.7880496	23.9758470	 1.3957980	-0.1092840	 8.9800000	1	0.7900000	334.3242430	-17.8801500
 0.3735042	22.1446130	-0.8330930	-0.1292990	10.5030000	1	0.3750000	333.7086680	-17.7387650
 0.4054693	22.8017790	-0.9888870	-0.0475260	10.4290000	1	0.4070000	333.6076950	-17.6711110
 0.8529824	24.4327600	 0.3332050	-0.0081020	 9.9940000	1	0.8550000	334.2328250	-18.0514610
 0.8080372	24.6084130	-0.4146820	-0.1264270	 8.3210000	1	0.8100000	333.8754950	-18.2155020
 0.6032625	23.8294420	-1.5583730	-0.0660740	10.4370000	1	0.6050000	333.4971040	-18.2123450
 0.5832802	23.7126430	 0.2266590	-0.0256020	10.1330000	1	0.5850000	333.9688230	-18.1957190
 0.5343259	23.2947330	 0.2625250	 0.0697330	10.8550000	1	0.5360000	334.1146530	-17.7363160
 0.7201291	24.2354430	-1.1017310	-0.0274460	10.8830000	1	0.7220000	333.3767650	-17.7007850
 0.4004760	22.5873470	-0.7252860	-0.0046620	10.5430000	1	0.4020000	334.0839980	-18.0425570
 0.8369929	24.1892440	 0.2826050	-0.1578700	11.2770000	1	0.8390000	334.1722820	-17.5954610
 0.3714999	22.4381890	-0.7009210	-0.0514330	 8.3810000	1	0.3730000	333.8371350	-17.2680760
 0.8060300	24.4655400	 0.0289140	 0.0371610	 8.9840000	1	0.8080000	333.6973180	-17.5319010
 0.8399936	24.1908510	 1.2299040	 0.0698680	 8.4670000	1	0.8420000	334.3065160	-17.9127040
 0.5007380	23.2765590	 0.4706470	 0.0053220	 8.6170000	1	0.4990000	149.6786280	  2.1719840
 0.5327756	23.3130860	 1.2776650	 0.0486720	 9.8080000	1	0.5310000	149.7898230	  2.3025170
 0.5337767	23.4546780	-0.5524370	 0.0816120	10.8700000	1	0.5320000	149.8620300	  2.4513550
 0.9322425	24.7751780	 0.2581220	 0.0230430	 7.9080000	1	0.9300000	150.2415040	  2.5340390
 0.8221159	24.1891880	 2.0003610	-0.0051640	11.3260000	1	0.8200000	150.4342470	  2.7133140
 0.5538081	23.4112470	 0.0123830	-0.0317990	11.1930000	1	0.5520000	150.3667330	  1.8636300
 0.1253061	19.7522860	-0.3565710	-0.0194850	 9.7400000	1	0.1240000	149.8839460	  1.8279220
 0.8421361	24.2830470	 1.2612430	-0.0594060	 9.0510000	1	0.8400000	149.7837870	  1.9384930
 0.4436778	22.9947470	-1.6324680	-0.0140600	10.9050000	1	0.4420000	150.1975810	  1.9854060
 0.7276743	23.9465630	-0.7946680	-0.1067860	10.2930000	1	0.7270000	214.2918400	 53.0248260
 0.6836582	24.0546880	 0.6919640	-0.0003850	10.0830000	1	0.6830000	214.3816680	 52.9124730
 0.4425469	22.6638180	 1.1530240	-0.0261930	10.4600000	1	0.4420000	215.5717030	 52.9576820
 0.7266779	23.8967750	 0.6146990	-0.0722110	 8.7090000	1	0.7260000	214.2474650	 52.8825430
 0.2825097	22.1516380	 0.0875560	 0.0890970	 9.5890000	1	0.2820000	214.3402670	 52.4528160
 0.4045478	22.6027420	-0.3853570	-0.0690370	 9.5120000	1	0.4040000	214.6991740	 52.7565590
 0.5196097	22.8737550	 0.7701820	-0.1414980	 9.5540000	1	0.5190000	214.2545280	 52.2324010
 0.6906511	24.3784310	-0.1536590	 0.1770290	 9.4590000	1	0.6900000	214.8475810	 53.0230130
 1.0608001	24.7078700	-0.9526790	-0.1582070	 7.7150000	1	1.0600000	215.3055670	 52.4560790
 0.5766113	23.4566850	-1.3664280	-0.0756570	10.7660000	1	0.5760000	215.5198730	 52.3383660
 0.2684879	21.7118560	-0.0716230	 0.0483050	 9.5500000	1	0.2680000	215.0775230	 52.8971650
 0.7206794	23.9141450	 0.2353170	-0.0707670	 9.3000000	1	0.7200000	214.6309120	 52.4429080
 0.2504974	21.8642240	-0.5269120	 0.1151060	10.5900000	1	0.2500000	214.4359590	 52.3611820
 0.7606897	23.9066930	 0.5514390	-0.1292100	10.4380000	1	0.7600000	214.2634740	 52.9362520
 0.6981565	23.7301030	 0.6786180	-0.0979920	 8.5440000	1	0.7000000	333.8989060	-18.2291160
 0.5503060	23.2195240	 0.7685180	-0.0425550	 9.9600000	1	0.5520000	333.8671380	-17.4091830
 0.7301176	23.9051240	 0.6815490	 0.0125170	 9.2760000	1	0.7320000	333.7655110	-17.8834540
 0.8479737	24.1964520	 1.7521650	-0.1093640	 8.8610000	1	0.8500000	334.3218560	-17.2359370
 0.9978140	24.5290850	 1.1767530	-0.0866820	 9.3330000	1	1.0000000	334.2377200	-17.4506340
 0.4354373	22.5244560	-0.3959930	-0.0467950	10.6270000	1	0.4370000	333.8604920	-17.8691850
 0.4094611	22.5574330	 0.4308510	-0.0374090	 9.1070000	1	0.4110000	334.2313440	-17.7119800
 0.3015816	21.4424540	 0.5191020	-0.1619200	 9.3810000	1	0.3030000	333.5820530	-17.5850090
 1.2991106	25.6912310	 0.6643230	 0.0098960	 9.3810000	4	1.3000000	 53.1563330	-27.7796110
 1.0208081	24.9652970	 0.3054880	-0.1038000	10.0040000	4	1.0200000	189.3364600	 62.2281940
 0.8397350	24.3627090	-0.0816400	-0.0195460	10.6260000	4	0.8390000	189.4514200	 62.2264720
 1.1208513	25.1471130	 0.6204530	-0.0754910	 8.3350000	4	1.1200000	189.0576300	 62.2021000
 1.2308935	26.0467760	-0.0773740	 0.0870110	10.1340000	4	1.2300000	189.2363300	 62.2148140
 0.9742342	24.8861430	 1.7164800	-0.0046090	 9.3170000	4	0.9750000	 53.1055830	-27.7508360
 0.9707835	25.0200750	-0.1027100	-0.2181540	10.6330000	4	0.9700000	189.5375000	 62.3131220
 0.0641929	18.3479450	-1.2017990	 0.0100600	10.5310000	2	0.0653300	 17.7418560	  0.2762530
 0.1290376	20.3369450	-2.5286170	 0.0505060	10.4560000	2	0.1297600	 46.7956960	  1.1195520
 0.1028942	19.1569880	-0.0054340	-0.0874100	10.9550000	2	0.1041800	329.9559100	 -1.1937120
 0.0441378	17.5317280	-0.9526930	 0.0566780	 9.9980000	2	0.0454200	344.9275280	 -0.0137300
 0.1130417	19.1141330	 1.7336980	-0.0723510	 9.4200000	2	0.1140000	 33.5183940	 -0.2391780
 0.2561155	21.5379190	-0.6232650	-0.0268170	11.1300000	2	0.2576400	339.0176390	 -0.3751890
 0.3802587	22.2002810	-1.5102880	-0.2055320	10.6890000	2	0.3819000	  3.2897740	  1.1455410
 0.1454678	20.2834200	-1.6073550	 0.0751460	 9.2910000	2	0.1468000	  6.7504940	 -0.5866240
